,0,1,2,index
31,0.14260775129010422,0.8130156456832929,0.044376603026603026,26488
32,0.01692088652088652,0.36755135550723783,0.6155277579718755,26489
33,0.0972462163109222,0.2590847001582296,0.6436690835308483,26490
34,0.0669583994952416,0.0715911902911903,0.8614504102135679,26491
35,0.07315999218646277,0.33858974652798185,0.5882502612855556,26492
36,0.4864800524094641,0.5068495624201506,0.00667038517038517,26493
37,0.12532997405644464,0.14342573798750266,0.7312442879560525,26494
38,0.0911404481139775,0.11731398198751138,0.7915455698985111,26495
39,0.08789884498599668,0.13363795580637686,0.7784631992076264,26496
40,0.066610961524429,0.6545878598468381,0.2788011786287328,26497
41,0.19443784897020186,0.4430126150824293,0.36254953594736883,26498
42,0.050545603303865635,0.14627985980389596,0.8031745368922383,26499
43,0.07771928844575901,0.4741626733889893,0.44811803816525186,26500
44,0.15110649013296068,0.22342466661878432,0.6254688432482549,26501
45,0.03988877658289423,0.04266512376512377,0.917446099651982,26502
46,0.18075634206980953,0.39101657723081873,0.42822708069937176,26503
47,0.12404801864801862,0.27106306079541376,0.6048889205565676,26504
48,0.09064141599141598,0.12373982313982315,0.7856187608687608,26505
49,0.1692264740133161,0.7767260280655017,0.05404749792118213,26506
50,0.14188113484955586,0.8367773082667819,0.021341556883662148,26507
51,0.15998880172115465,0.2988272558596088,0.5411839424192364,26508
52,0.13254391133123528,0.11247828637194834,0.7549778022968163,26509
53,0.04367565027565028,0.29520710618357676,0.661117243540773,26510
54,0.06993761565232152,0.090004414430885,0.8400579699167935,26511
55,0.09780225522080548,0.17042066756172822,0.7317770772174662,26512
56,0.12366705377525808,0.20016384575749896,0.6761691004672429,26513
57,0.05049559166323871,0.10031516783869725,0.8491892404980641,26514
58,0.3774927008721126,0.04595502841385194,0.5765522707140354,26515
59,0.0255467402967403,0.3508679333738157,0.623585326329444,26516
60,0.1912785937374173,0.7996242097771508,0.00909719648543178,26517
61,0.0991853734958998,0.1418971089625888,0.7589175175415113,26518
62,0.36301770291971536,0.20316915959857132,0.4338131374817132,26519
63,0.028427811621929262,0.7484279529838351,0.22314423539423536,26520
64,0.05621089259324554,0.18502095301212945,0.7587681543946247,26521
65,0.1478808456249633,0.1963584682202329,0.6557606861548038,26522
66,0.11717995373173637,0.17678136990916876,0.7060386763590949,26523
67,0.0896232205416416,0.31949378584378585,0.5908829936145726,26524
68,0.32916543725089337,0.13653372330148741,0.5343008394476192,26525
69,0.04366815798580504,0.11894916543151834,0.8373826765826765,26526
70,0.19432167647167647,0.3294732514761927,0.47620507205213086,26527
71,0.13891282660694423,0.8487530112588935,0.012334162134162134,26528
72,0.26288650586885887,0.08473476588770705,0.6523787282434339,26529
73,0.07981610970728617,0.16355471162824103,0.7566291786644727,26530
74,0.03408444953739072,0.11491970915794444,0.8509958413046647,26531
75,0.199650327885622,0.07035482143129199,0.7299948506830859,26532
76,0.13178568956556572,0.10283478193632992,0.7653795284981043,26533
77,0.07228989757519169,0.11971499295911062,0.8079951094656976,26534
78,0.055502178540413824,0.12005974450386217,0.824438076955724,26535
79,0.12633144448144448,0.23665002350590586,0.6370185320126496,26536
80,0.08642885749727854,0.08254294370347001,0.8310281987992514,26537
81,0.10907720830367887,0.28059140508041436,0.6103313866159066,26538
82,0.0824161735867618,0.23104416854788373,0.6865396578653544,26539
83,0.18147970157923718,0.34024194702213284,0.47827835139863,26540
84,0.03459453820127445,0.11822329199258186,0.8471821698061432,26541
85,0.10377585007585007,0.16909496799496798,0.7271291819291819,26542
86,0.14313768899945373,0.10624040118235163,0.7506219098181945,26543
87,0.19584441111577336,0.1673552417081829,0.6368003471760437,26544
88,0.0761645878602535,0.33980327331194216,0.5840321388278045,26545
89,0.061986637436637425,0.1762325548090254,0.7617808077543372,26546
90,0.03808260633783021,0.055356897276300256,0.9065604963858694,26547
91,0.10414782064054506,0.05302368187368186,0.842828497485773,26548
92,0.39392274355618,0.5778386618999622,0.028238594543857704,26549
93,0.03268503535221802,0.23665518794357815,0.7306597767042037,26550
94,0.02622208216619982,0.2885368246648433,0.6852410931689569,26551
95,0.055029181247602296,0.21858166657330744,0.7263891521790902,26552
96,0.06763771870830694,0.12402307278777869,0.8083392085039144,26553
97,0.2268156335752311,0.3987941627515931,0.37439020367317577,26554
98,0.15898195673721988,0.12278368298941053,0.7182343602733694,26555
99,0.039645631383866675,0.3114805280489491,0.6488738405671841,26556
100,0.1059205501642034,0.11521898211867251,0.7788604677171239,26557
101,0.429836427155003,0.144024737823809,0.426138835021188,26558
102,0.23013536757360287,0.06793323027734792,0.7019314021490491,26559
103,0.12691869584377324,0.20008501060915923,0.6729962935470675,26560
104,0.0822928276230134,0.219360552467828,0.6983466199091585,26561
105,0.07383009985657044,0.09623409640468462,0.829935803738745,26562
106,0.07891449745644792,0.14250170813591864,0.7785837944076335,26563
107,0.04670117095181033,0.10104536913309292,0.8522534599150967,26564
108,0.12852332433075467,0.4565997938937567,0.41487688177548854,26565
109,0.19645797198444254,0.1958536579977756,0.6076883700177818,26566
110,0.061219285289873505,0.056469073083778965,0.8823116416263475,26567
111,0.21876265586265586,0.734964676064676,0.046272668072668076,26568
112,0.0424122290563467,0.15412845335492395,0.8034593175887291,26569
113,0.1683851659234012,0.2663908605555665,0.5652239735210325,26570
114,0.053806163553222375,0.08762483932189814,0.8585689971248793,26571
115,0.1471139634131413,0.2766540875868608,0.5762319489999981,26572
116,0.11551767796473678,0.15910482349894112,0.725377498536322,26573
117,0.19355908243802983,0.10452481205871297,0.7019161055032571,26574
118,0.13633982060824162,0.18154845709845707,0.6821117222933012,26575
119,0.11039357788181314,0.06833121986945516,0.8212752022487315,26576
120,0.09339544616603437,0.18858080285727344,0.7180237509766922,26577
121,0.12232003755904683,0.37245166390197354,0.5052282985389797,26578
122,0.24940415978357153,0.70273504175563,0.04786079846079846,26579
123,0.10867820327820325,0.20666239774444106,0.6846593989773554,26580
124,0.07859770618671547,0.16711090808056756,0.7542913857327169,26581
125,0.03832662453931805,0.03768028626000762,0.9239930892006744,26582
126,0.07672340099987157,0.10749827949827948,0.8157783195018486,26583
127,0.08005091648404342,0.2708166654696067,0.6491324180463498,26584
128,0.07615825431878062,0.5385021787580611,0.38533956692315824,26585
129,0.40813191181596764,0.31089773950965915,0.2809703486743734,26586
130,0.21064706443653813,0.34648548510313215,0.44286745046032977,26587
131,0.06236888084395823,0.17552103192644986,0.7621100872295918,26588
132,0.0768980293127352,0.09201603192129507,0.8310859387659697,26589
133,0.09067238698121048,0.39953496492614143,0.5097926480926481,26590
134,0.12339460463283994,0.8533160455357051,0.023289349831455097,26591
135,0.2656708143307215,0.1510634076163488,0.5832657780529297,26592
136,0.2755776169078027,0.3582748427927995,0.366147540299398,26593
137,0.12864403833753676,0.21579502237814935,0.655560939284314,26594
138,0.06474834794834795,0.10296693676693676,0.8322847152847151,26595
139,0.09028902311998285,0.14153708061804035,0.7681738962619766,26596
140,0.08362293010853383,0.48766861494198965,0.4287084549494765,26597
141,0.07158719099384732,0.1656907517405195,0.762722057265633,26598
142,0.10918151347563113,0.09833357934348645,0.7924849071808824,26599
143,0.07151610981610981,0.08870405172169878,0.8397798384621913,26600
144,0.06593714433714433,0.18379708341767162,0.750265772245184,26601
145,0.11410804812662398,0.18367574447682805,0.7022162073965481,26602
146,0.12945045792986967,0.17935089975384091,0.6911986423162892,26603
147,0.10483899238016883,0.24592817835759012,0.649232829262241,26604
148,0.06481971300304633,0.08062433060766394,0.8545559563892896,26605
149,0.15660403398344575,0.3075959801636273,0.535799985852927,26606
150,0.12264395635897181,0.8693428494278338,0.008013194213194214,26607
151,0.07204401078224607,0.17723895766542827,0.7507170315523256,26608
152,0.09354661903856949,0.09426533499180557,0.8121880459696248,26609
153,0.24105577241242876,0.7338018699452135,0.025142357642357643,26610
154,0.14057729492729484,0.24090126540126536,0.6185214396714398,26611
155,0.09498639127756775,0.2597654698242933,0.645248138898139,26612
156,0.1005734004557534,0.17713516211457386,0.7222914374296726,26613
157,0.05816558876852993,0.13473348231289406,0.8071009289185758,26614
158,0.10730563050640449,0.2185522327460408,0.6741421367475549,26615
159,0.05766670551670552,0.06115095645095643,0.881182338032338,26616
160,0.17282721439780266,0.1687790366496249,0.6583937489525724,26617
161,0.1297916811029814,0.13350910271359184,0.7366992161834267,26618
162,0.12687962854139323,0.2810598975098975,0.592060473948709,26619
163,0.11550815045520926,0.878866437919379,0.005625411625411626,26620
164,0.03514621508522437,0.05348136482254129,0.9113724200922343,26621
165,0.09073985546044369,0.33116027904557316,0.578099865493983,26622
166,0.0285079222520399,0.4842083762642585,0.48728370148370137,26623
167,0.05068772240831064,0.150219111280876,0.7990931663108133,26624
168,0.5859946913309141,0.10295901184585395,0.3110462968232319,26625
169,0.20584023133729015,0.14070058645058642,0.6534591822121232,26626
170,0.07356953892340888,0.1075077458947428,0.8189227151818482,26627
171,0.05184895322542381,0.14243800415271002,0.8057130426218662,26628
172,0.04578109634889821,0.07651866466866467,0.877700238982437,26629
173,0.08010689294079386,0.16958655489104402,0.7503065521681619,26630
174,0.08091587421293303,0.12664697013226422,0.7924371556548027,26631
175,0.2267660702043055,0.17916941664000485,0.5940645131556895,26632
176,0.07293670425435131,0.14795485821368176,0.7791084375319668,26633
177,0.06083654950713774,0.13925894813247758,0.7999045023603847,26634
178,0.05737013944661003,0.24325153408682826,0.6993783264665618,26635
179,0.08221622083340348,0.3543755810809991,0.5634081980855974,26636
180,0.015766111666111665,0.0986601930634438,0.8855736952704445,26637
181,0.0943779176161529,0.6001307053856589,0.3054913769981881,26638
182,0.2903793362124632,0.47317289998156864,0.2364477638059681,26639
183,0.05994826698356111,0.13127930065577123,0.8087724323606678,26640
184,0.10203733423439305,0.6452589334412865,0.25270373232432064,26641
185,0.05849382284382285,0.08228706663706663,0.8592191105191104,26642
186,0.11401535948888888,0.263247970980324,0.6227366695307871,26643
187,0.11542392269466573,0.20651467648278796,0.6780614008225463,26644
188,0.092153626003626,0.13604825174825172,0.7717981222481223,26645
189,0.6010312537136064,0.1523796957944016,0.24658905049199165,26646
190,0.09316955060190354,0.1081715592686181,0.7986588901294784,26647
191,0.11158505622917385,0.5218240203151969,0.3665909234556294,26648
192,0.0811515704433863,0.11411472537597858,0.8047337041806351,26649
193,0.4832842554876611,0.5080203140169084,0.008695430495430496,26650
194,0.30958118646059823,0.6423472258678141,0.048071587671587666,26651
195,0.24707869102574986,0.10315484395778515,0.6497664650164648,26652
196,0.1866608286965872,0.10659068959363074,0.7067484817097819,26653
197,0.1637031146413499,0.4463129315129315,0.38998395384571855,26654
198,0.0762076779945201,0.28216375580617065,0.6416285661993092,26655
199,0.09564392513804278,0.17420963286226446,0.7301464419996927,26656
200,0.15345671703024644,0.20682104657754813,0.6397222363922055,26657
201,0.07250556856079245,0.2933997262338351,0.6340947052053724,26658
202,0.24033118730254954,0.22988061089237558,0.529788201805075,26659
203,0.10940771705075107,0.3404395829316882,0.5501527000175606,26660
204,0.08107449176210786,0.16507106318174428,0.7538544450561476,26661
205,0.04805644758291817,0.3164578585902115,0.6354856938268703,26662
206,0.0911865520100814,0.2648758087228676,0.6439376392670509,26663
207,0.14646284771873005,0.14317932699109168,0.7103578252901781,26664
208,0.26039216861569797,0.16769471465353816,0.5719131167307635,26665
209,0.06029883243118537,0.4546557085615909,0.48504545900722373,26666
210,0.051909851935703334,0.1046096532409226,0.8434804948233741,26667
211,0.045074981663216954,0.6083122697563874,0.3466127485803957,26668
212,0.17705499139663222,0.27266969713006867,0.5502753114732991,26669
213,0.19733484663484663,0.2304330326536209,0.5722321207115325,26670
214,0.06925767380767381,0.17072448880095936,0.7600178373913667,26671
215,0.08036212360624126,0.1180902881432293,0.8015475882505294,26672
216,0.14106155837626422,0.1596626950391656,0.6992757465845701,26673
217,0.3742803573332985,0.07923093301034476,0.5464887096563567,26674
218,0.09437662239721063,0.21943596547358157,0.6861874121292075,26675
219,0.07153485338191219,0.14385340280634398,0.7846117438117436,26676
220,0.047309190809190806,0.06347023162023162,0.8892205775705776,26677
221,0.138682190461757,0.34361678820548786,0.5177010213327551,26678
222,0.17935086777687398,0.17708101190748246,0.6435681203156435,26679
223,0.10108496851732143,0.12551792534377673,0.7733971061389019,26680
224,0.07920616899440429,0.09916180344709757,0.8216320275584981,26681
225,0.0620554723054723,0.12005061966470634,0.8178939080298212,26682
226,0.03481120230531994,0.371094015650672,0.594094782044008,26683
227,0.043101856095973744,0.11981122243769302,0.8370869214663331,26684
228,0.1500869056869057,0.1760833483509954,0.6738297459620989,26685
229,0.06752061391767275,0.1275506887448064,0.8049286973375208,26686
230,0.15476825243083064,0.06653731807292508,0.7786944294962441,26687
231,0.2920200486876957,0.47290690889204823,0.23507304242025598,26688
232,0.06333878583290348,0.14410458680752797,0.7925566273595683,26689
233,0.02803604413016178,0.10349464185052419,0.8684693140193138,26690
234,0.1363186620626249,0.2026635895637443,0.6610177483736308,26691
235,0.029882412032412032,0.29352888629544976,0.6765887016721381,26692
236,0.40372377774730717,0.153382978459449,0.44289324379324374,26693
237,0.46286935463916884,0.5106147194566699,0.026515925904161197,26694
238,0.09079033798445561,0.11326408885232415,0.7959455731632202,26695
239,0.06685887685299449,0.1166852703940939,0.8164558527529115,26696
240,0.08301757567051682,0.07601663826369708,0.8409657860657859,26697
241,0.05695589867648691,0.05315375950159231,0.8898903418219206,26698
242,0.12911389122859712,0.34289400849694973,0.5279921002744532,26699
243,0.06540308395308395,0.30454494938612586,0.6300519666607902,26700
244,0.1289537907626143,0.3672726772138537,0.503773532023532,26701
245,0.1706687593452299,0.32965880687939514,0.49967243377537496,26702
246,0.09547590982002746,0.28090604702028854,0.623618043159684,26703
247,0.06030650504179915,0.15951179609863816,0.7801816988595627,26704
248,0.07264181491023594,0.07315764467157654,0.8542005404181874,26705
249,0.07698403720462543,0.14405738596915066,0.7789585768262238,26706
250,0.3300890805273159,0.13273119614590204,0.5371797233267822,26707
251,0.0746478206978207,0.12959193268605032,0.795760246616129,26708
252,0.06938851855632042,0.07664110366757426,0.8539703777761052,26709
253,0.1555750542428561,0.24732922218820055,0.5970957235689435,26710
254,0.10559344468167997,0.14647341264400085,0.7479331426743191,26711
255,0.06014181744181742,0.22714503894798016,0.7127131436102022,26712
256,0.18173488335996074,0.3364906799369648,0.48177443670307446,26713
257,0.11260915380915379,0.20479433714433717,0.6825965090465089,26714
258,0.0800151918887213,0.3368603966839262,0.5831244114273526,26715
259,0.11439249413011021,0.5385331947779315,0.34707431109195824,26716
260,0.06890538156946827,0.22391954165545497,0.7071750767750768,26717
261,0.07495016990607245,0.17926430086069337,0.7457855292332342,26718
262,0.138003637430108,0.34576658385187803,0.5162297787180139,26719
263,0.15855770667241248,0.1368777152041858,0.7045645781234015,26720
264,0.03760038828274122,0.35900378564790336,0.6033958260693554,26721
265,0.18225919056290574,0.1692552468572592,0.648485562579835,26722
266,0.14843850920321505,0.13692905373493608,0.7146324370618486,26723
267,0.1212168956316015,0.4141829606238274,0.464600143744571,26724
268,0.058216311466311454,0.30457908039672754,0.637204608136961,26725
269,0.15602671261200668,0.4317829889065184,0.4121902984814751,26726
270,0.07593797879680234,0.1061997947242529,0.8178622264789448,26727
271,0.06719582432817725,0.3092357970661377,0.6235683786056849,26728
272,0.1322157073862956,0.2392263922352158,0.6285579003784886,26729
273,0.2044160500604773,0.5942955661927798,0.20128838374674282,26730
274,0.09352298493846481,0.14413393803765323,0.7623430770238822,26731
275,0.16007245358127706,0.8178955339867106,0.02203201243201243,26732
276,0.10318315116256291,0.08985952685658567,0.8069573219808515,26733
277,0.09241393084040142,0.18404948482889655,0.723536584330702,26734
278,0.03612831852243617,0.1185867381156855,0.8452849433618784,26735
279,0.12349568062369917,0.20434639420320538,0.6721579251730955,26736
280,0.1518187176085009,0.17212905008075285,0.6760522323107462,26737
281,0.05477661042661043,0.11678728276081216,0.8284361068125774,26738
282,0.31105395442191114,0.1377080755100879,0.5512379700680009,26739
283,0.06183255611490905,0.1367543014204005,0.8014131424646903,26740
284,0.14100657969481495,0.8167013605131253,0.042292059792059786,26741
285,0.06261562000091411,0.2661815534139063,0.6712028265851794,26742
286,0.11761690968999487,0.09026091627573321,0.7921221740342717,26743
287,0.1456046321869851,0.21446065709889237,0.6399347107141224,26744
288,0.05122051200796298,0.12743702968781395,0.8213424583042229,26745
289,0.2673648076324547,0.189801353657236,0.5428338387103093,26746
290,0.10420218049923932,0.3795369030751383,0.5162609164256223,26747
291,0.24993858901103488,0.36255939993958575,0.3875020110493795,26748
292,0.04228259936944147,0.2197220952422191,0.7379953053883394,26749
293,0.08468535145052171,0.07917682820562076,0.8361378203438574,26750
294,0.09876030791820266,0.20457362751913838,0.696666064562659,26751
295,0.0889666881049234,0.5250753983489277,0.38595791354614895,26752
296,0.09326156893215715,0.12310426338367511,0.7836341676841675,26753
297,0.1387723100085329,0.051519759434465316,0.8097079305570016,26754
298,0.06054928622575682,0.10695863744099036,0.8324920763332526,26755
299,0.13316072344694635,0.09217256055491349,0.77466671599814,26756
300,0.053054920675124406,0.14541522067026408,0.8015298586546115,26757
301,0.1639190728718592,0.24872444563806795,0.5873564814900728,26758
302,0.08114413549413549,0.35445152298681715,0.5644043415190474,26759
303,0.2306153679367302,0.27697062704524,0.4924140050180298,26760
304,0.05384313464313464,0.14438347023347026,0.801773395123395,26761
305,0.09644507905475645,0.11295539338025104,0.7905995275649925,26762
306,0.08952194393154145,0.15573070678318354,0.7547473492852748,26763
307,0.07853189566424859,0.20846389242565716,0.7130042119100942,26764
308,0.11233089491061628,0.09822914897852976,0.7894399561108538,26765
309,0.07772418259415162,0.48681771453520684,0.43545810287064146,26766
310,0.11222779051014342,0.14332891106714635,0.7444432984227101,26767
311,0.09832820229879051,0.876766451195863,0.024905346505346503,26768
312,0.12017506861330392,0.26200621214011305,0.6178187192465829,26769
313,0.20191910280408729,0.35234342957237696,0.4457374676235359,26770
314,0.18638641413053178,0.7867558937794231,0.026857692090045026,26771
315,0.452784039163451,0.10947272759919817,0.43774323323735087,26772
316,0.1204741874683051,0.1724164027750715,0.7071094097566233,26773
317,0.12217569326098739,0.1784116461969403,0.6994126605420724,26774
318,0.06412769637769637,0.26090280275280275,0.6749695008695008,26775
319,0.05984680243503772,0.07092102157102156,0.8692321759939405,26776
320,0.14358203757027288,0.09873188478188477,0.7576860776478422,26777
321,0.06465191105191104,0.11950316067374891,0.8158449282743401,26778
322,0.0808522463890885,0.09408177008177007,0.8250659835291414,26779
323,0.10331994584363002,0.19620290771606558,0.7004771464403043,26780
324,0.03286316948159053,0.1715906840665354,0.7955461464518739,26781
325,0.06327085874222096,0.08757411590244409,0.8491550253553349,26782
326,0.23003817848245095,0.16293260769731352,0.6070292138202357,26783
327,0.08324845742492801,0.5111628209481152,0.405588721626957,26784
328,0.06406145727910434,0.18837486247269525,0.7475636802482004,26785
329,0.422252925540232,0.08252774698068814,0.49521932747907993,26786
330,0.018324347112582406,0.0257675206057559,0.9559081322816617,26787
331,0.1751008326096561,0.1655545332319326,0.6593446341584113,26788
332,0.1360840051501922,0.31844850905665556,0.5454674857931524,26789
333,0.06244400240855348,0.24338760803466686,0.6941683895567795,26790
334,0.04484781373310785,0.08792520453402805,0.867226981732864,26791
335,0.12183003412709295,0.19373426486367665,0.6844357010092302,26792
336,0.03348463573463574,0.2077392635686753,0.7587761006966887,26793
337,0.06365478595478594,0.15639683279683275,0.7799483812483812,26794
338,0.12922193101016627,0.24999378257907665,0.6207842864107571,26795
339,0.23824182875947586,0.7367442322383498,0.025013939002174294,26796
340,0.07099659950186266,0.3587282567106097,0.5702751437875276,26797
341,0.33320015616192095,0.16728491464962053,0.49951492918845875,26798
342,0.0614582432817727,0.1442696803196803,0.7942720763985469,26799
343,0.09575000418684629,0.8622889365020946,0.04196105931105932,26800
344,0.03737769507181272,0.6379738119179296,0.3246484930102577,26801
345,0.1442323668706021,0.13520786740492624,0.7205597657244714,26802
346,0.0669791030320442,0.18035193085781326,0.7526689661101424,26803
347,0.07516969326969326,0.22776620815831344,0.6970640985719933,26804
348,0.051042898931134215,0.11120399709223239,0.8377531039766332,26805
349,0.04912655780179,0.1943745167686344,0.7564989254295755,26806
350,0.036972372181195715,0.07046263181263182,0.8925649960061725,26807
351,0.08084775094186858,0.2953240890000952,0.6238281600580363,26808
352,0.09000742405742405,0.17904997072644133,0.7309426052161345,26809
353,0.05876437190260718,0.27795264158499455,0.6632829865123983,26810
354,0.06095306545306545,0.09372638396461924,0.8453205505823153,26811
355,0.0639235695074036,0.0982927010760797,0.8377837294165165,26812
356,0.1510846812801921,0.34863181619435485,0.500283502525453,26813
357,0.1185628699817554,0.1437604968016733,0.7376766332165712,26814
358,0.10616812582555617,0.261372009712567,0.6324598644618769,26815
359,0.06259365928564711,0.37206327270130524,0.5653430680130477,26816
360,0.11185253014958896,0.07520841761724113,0.8129390522331699,26817
361,0.14117974106503517,0.12293396176120634,0.7358862971737585,26818
362,0.042793652695200676,0.3157950542061998,0.6414112930985995,26819
363,0.26071015803368747,0.7227957928781459,0.016494049088166738,26820
364,0.19524460416317999,0.7867262361076601,0.01802915972915973,26821
365,0.12260091183326476,0.23715597354715007,0.6402431146195852,26822
366,0.07474019727549139,0.16949859421624128,0.7557612085082674,26823
367,0.05662819827231591,0.13000271939389582,0.8133690823337881,26824
368,0.09046727031138796,0.1387437497028828,0.7707889799857292,26825
369,0.08048367982779747,0.12547277646101176,0.7940435437111908,26826
370,0.06117008917008917,0.14438825618825618,0.7944416546416548,26827
371,0.10929742642977938,0.16369437555908145,0.7270081980111389,26828
372,0.04677116772116772,0.0910184223184223,0.86221040996041,26829
373,0.06353191438191438,0.12474737519675597,0.8117207104213296,26830
374,0.09995241493399387,0.10700902226428541,0.7930385628017207,26831
375,0.03556688496688497,0.0937876382876383,0.8706454767454768,26832
376,0.06740991902834008,0.10660342922185026,0.8259866517498097,26833
377,0.07085550745550744,0.24473521906370208,0.6844092734807903,26834
378,0.635684144098076,0.07183076444252914,0.29248509145939494,26835
379,0.16411972346538906,0.4550475248865342,0.3808327516480768,26836
380,0.12454682180564529,0.10331905795729324,0.7721341202370613,26837
381,0.10653885139628175,0.2728752204108241,0.6205859281928939,26838
382,0.5193662535549531,0.1013915484297837,0.37924219801526304,26839
383,0.19422859203060444,0.22728319256709345,0.5784882154023021,26840
384,0.05609333629333629,0.10928953083953083,0.8346171328671328,26841
385,0.0467041704482881,0.1161931431313784,0.8371026864203334,26842
386,0.10013412328412327,0.1394399803899804,0.7604258963258964,26843
387,0.09551181506258902,0.3679174516974827,0.5365707332399283,26844
388,0.34558441623735736,0.10405450878097935,0.5503610749816631,26845
389,0.08951235616235617,0.13567893957893956,0.7748087042587042,26846
390,0.1398581289081289,0.25944619454619455,0.6006956765456766,26847
391,0.12242734041557571,0.13798688925453628,0.7395857703298879,26848
392,0.1650925412793834,0.18539906074317838,0.6495083979774383,26849
393,0.10242232680173854,0.2561248064571594,0.641452866741102,26850
394,0.11388897409779761,0.28811028067792777,0.5980007452242745,26851
395,0.08891537351537353,0.47448857417092716,0.43659605231369947,26852
396,0.05082587489139212,0.08005126919133004,0.8691228559172778,26853
397,0.1623534706034706,0.7930173215673216,0.044629207829207825,26854
398,0.07572391682391681,0.30294327205875193,0.6213328111173313,26855
399,0.15310327155930867,0.14875274408540662,0.6981439843552846,26856
400,0.11525664456316628,0.26618634612995223,0.6185570093068814,26857
401,0.06423305692129219,0.6925531608913961,0.24321378218731157,26858
402,0.05296203796203795,0.5778851951454119,0.3691527668925502,26859
403,0.10012875251110545,0.5589817013052307,0.3408895461836638,26860
404,0.10831978402860756,0.2775569893356271,0.6141232266357652,26861
405,0.09107151290974819,0.19484924476395057,0.7140792423263012,26862
406,0.04035665478312537,0.1039128393393099,0.8557305058775645,26863
407,0.06634646834646833,0.2733117689500042,0.6603417627035271,26864
408,0.09634835213519422,0.1508818352213089,0.7527698126434967,26865
409,0.04407971842971843,0.11452884625980597,0.8413914353104754,26866
410,0.1668611631288102,0.13045672214495743,0.7026821147262322,26867
411,0.10321109652874358,0.12100262732909788,0.7757862761421584,26868
412,0.029656909756909756,0.0457021423021423,0.9246409479409478,26869
413,0.05450093707462128,0.6172049297108121,0.3282941332145667,26870
414,0.13865463341597323,0.09902055814440044,0.7623248084396262,26871
415,0.08660728226022345,0.23170171582230403,0.6816910019174724,26872
416,0.07844996778820308,0.19782160312454428,0.7237284290872527,26873
417,0.10688683255742079,0.40779489530077767,0.48531827214180157,26874
418,0.04817619831149241,0.16361538352714816,0.7882084181613591,26875
419,0.04492429324488149,0.181092195386313,0.7739835113688054,26876
420,0.060518948205790304,0.10368955352639564,0.8357914982678138,26877
421,0.14208170694687722,0.2419082875959037,0.6160100054572191,26878
422,0.06329210832740242,0.2050515704854714,0.7316563211871261,26879
423,0.280968285342582,0.10821857989505049,0.6108131347623675,26880
424,0.052863980028685906,0.19816525827114065,0.7489707617001733,26881
425,0.42752700597189763,0.12190222122219026,0.45057077280591207,26882
426,0.05933427737839503,0.19769798774210537,0.7429677348794996,26883
427,0.05756823710059004,0.5360804034745211,0.40635135942488876,26884
428,0.1972025799850877,0.10358204824071696,0.6992153717741952,26885
429,0.04477736522736522,0.07704591575721606,0.8781767190154188,26886
430,0.12580931437556825,0.1273795595013861,0.7468111261230456,26887
431,0.18025835613188548,0.16687594551418078,0.6528656983539337,26888
432,0.07062084669143491,0.1267296141308525,0.8026495391777123,26889
433,0.12052722658605011,0.2718555139849258,0.607617259429024,26890
434,0.15397300814653755,0.39824176030940744,0.44778523154405514,26891
435,0.1244893125393125,0.20590282103517402,0.6696078664255134,26892
436,0.06337858252858251,0.13599563527287986,0.8006257821985377,26893
437,0.06731567642310676,0.16842029071261266,0.7642640328642804,26894
438,0.10775094513329808,0.25588306453894694,0.636365990327755,26895
